item_id,order_id,product_id,quantity,unit_price,discount
3557,ORD502026,PRD0033,1,19.22,0.2
3558,ORD502026,PRD0020,1,61.78,0.2
3559,ORD502026,PRD0018,1,181.28,0
3560,ORD502027,PRD0020,1,61.78,0
3561,ORD502027,PRD0007,2,40.48,0
3562,ORD502028,PRD0015,2,175.89,0
3563,ORD502028,PRD0020,1,61.78,0
3564,ORD502028,PRD0041,2,83.78,0.1
3565,ORD502029,PRD0013,1,291.51,0
3566,ORD502029,PRD0031,1,51.37,0
3567,ORD502029,PRD0028,1,47.66,0.1
3568,ORD502030,PRD0035,1,6.99,0
3569,ORD502030,PRD0029,1,120.17,0
3570,ORD502031,PRD0014,1,230.34,0.1
3571,ORD502032,PRD0019,2,196.29,0.1
3572,ORD502032,PRD0039,1,301.61,0.1
3573,ORD502033,PRD0035,1,6.99,0
3574,ORD502034,PRD0018,1,181.28,0.25
3575,ORD502034,PRD0013,1,291.51,0.15
3576,ORD502035,PRD0040,2,389.96,0.1
3577,ORD502036,PRD0026,1,51.81,0.15
3578,ORD502037,PRD0013,1,291.51,0
3579,ORD502037,PRD0025,1,57.65,0
3580,ORD502038,PRD0032,1,55.38,0.1
3581,ORD502039,PRD0010,1,249.37,0.2
3582,ORD502040,PRD0003,1,395.02,0
3583,ORD502041,PRD0008,1,468.76,0
3584,ORD502041,PRD0010,2,249.37,0
3585,ORD502041,PRD0010,1,249.37,0
3586,ORD502042,PRD0002,1,582.77,0.25
3587,ORD502042,PRD0022,1,27.77,0.2
3588,ORD502042,PRD0039,1,301.61,0.2
3589,ORD502043,PRD0026,1,51.81,0
3590,ORD502044,PRD0013,2,291.51,0.1
3591,ORD502045,PRD0007,1,40.48,0
3592,ORD502045,PRD0014,1,230.34,0
3593,ORD502046,PRD0003,1,395.02,0.15
3594,ORD502047,PRD0014,1,230.34,0.1
3595,ORD502047,PRD0035,1,6.99,0.15
3596,ORD502048,PRD0041,1,83.78,0.2
3597,ORD502048,PRD0035,2,6.99,0
3598,ORD502048,PRD0036,1,63.41,0.25
3599,ORD502049,PRD0042,1,190.66,0.2
3600,ORD502049,PRD0041,1,83.78,0
3601,ORD502050,PRD0041,1,83.78,0
3602,ORD502050,PRD0044,3,92.65,0.1
3603,ORD502050,PRD0039,1,301.61,0
3604,ORD502051,PRD0036,3,63.41,0.1
3605,ORD502052,PRD0018,2,181.28,0
3606,ORD502053,PRD0008,1,468.76,0
3607,ORD502054,PRD0020,2,61.78,0
3608,ORD502055,PRD0019,3,196.29,0.25
3609,ORD502056,PRD0010,2,249.37,0
3610,ORD502056,PRD0039,1,301.61,0
3611,ORD502057,PRD0004,1,356.31,0.1
3612,ORD502057,PRD0020,1,61.78,0
3613,ORD502057,PRD0009,3,345.4,0
3614,ORD502058,PRD0040,1,389.96,0
3615,ORD502059,PRD0017,1,147.48,0
3616,ORD502060,PRD0011,1,514.44,0.1
3617,ORD502061,PRD0001,1,603.04,0.15
3618,ORD502062,PRD0014,1,230.34,0.15
3619,ORD502063,PRD0019,2,196.29,0.25
3620,ORD502064,PRD0038,1,219.13,0.1
3621,ORD502065,PRD0040,1,389.96,0
3622,ORD502065,PRD0028,1,47.66,0
3623,ORD502066,PRD0020,1,61.78,0
3624,ORD502067,PRD0007,1,40.48,0
3625,ORD502067,PRD0021,2,246.6,0
3626,ORD502067,PRD0019,2,196.29,0
3627,ORD502068,PRD0033,3,19.22,0
3628,ORD502068,PRD0020,1,61.78,0
3629,ORD502069,PRD0018,1,181.28,0.15
3630,ORD502069,PRD0043,2,373.96,0
3631,ORD502069,PRD0015,2,175.89,0
3632,ORD502070,PRD0017,2,147.48,0
3633,ORD502071,PRD0031,1,51.37,0.25
3634,ORD502072,PRD0010,1,249.37,0.15
3635,ORD502073,PRD0010,1,249.37,0.2
3636,ORD502074,PRD0040,1,389.96,0
3637,ORD502074,PRD0015,1,175.89,0.2
3638,ORD502075,PRD0019,1,196.29,0
3639,ORD502075,PRD0041,1,83.78,0.1
3640,ORD502075,PRD0039,1,301.61,0.1
3641,ORD502075,PRD0020,1,61.78,0.25
3642,ORD502076,PRD0039,1,301.61,0
3643,ORD502076,PRD0040,2,389.96,0
3644,ORD502076,PRD0030,1,75.43,0
3645,ORD502077,PRD0020,1,61.78,0
3646,ORD502077,PRD0019,1,196.29,0
3647,ORD502078,PRD0031,1,51.37,0
3648,ORD502079,PRD0019,1,196.29,0.1
3649,ORD502079,PRD0031,2,51.37,0.1
3650,ORD502080,PRD0030,1,75.43,0.1
3651,ORD502081,PRD0019,2,196.29,0
3652,ORD502081,PRD0007,2,40.48,0
3653,ORD502081,PRD0039,1,301.61,0
3654,ORD502082,PRD0010,2,249.37,0.1
3655,ORD502082,PRD0028,1,47.66,0
3656,ORD502082,PRD0011,1,514.44,0
3657,ORD502083,PRD0007,1,40.48,0.1
3658,ORD502083,PRD0040,1,389.96,0
3659,ORD502084,PRD0006,3,163.15,0
3660,ORD502084,PRD0020,1,61.78,0
3661,ORD502084,PRD0037,1,323.55,0.25
3662,ORD502085,PRD0031,1,51.37,0.1
3663,ORD502086,PRD0020,1,61.78,0.1
3664,ORD502087,PRD0009,1,345.4,0.15
3665,ORD502087,PRD0044,1,92.65,0
3666,ORD502087,PRD0014,2,230.34,0
3667,ORD502088,PRD0020,1,61.78,0.1
3668,ORD502088,PRD0020,1,61.78,0.1
3669,ORD502088,PRD0041,1,83.78,0
3670,ORD502088,PRD0040,1,389.96,0.15
3671,ORD502089,PRD0012,1,436.2,0.1
3672,ORD502089,PRD0003,1,395.02,0.15
3673,ORD502090,PRD0037,1,323.55,0
3674,ORD502090,PRD0028,2,47.66,0.1
3675,ORD502091,PRD0026,3,51.81,0
3676,ORD502092,PRD0040,2,389.96,0
3677,ORD502092,PRD0031,1,51.37,0
3678,ORD502093,PRD0036,2,63.41,0
3679,ORD502094,PRD0009,1,345.4,0.15
3680,ORD502094,PRD0020,2,61.78,0.1
3681,ORD502095,PRD0039,1,301.61,0.15
3682,ORD502096,PRD0016,1,101.17,0.1
3683,ORD502097,PRD0013,2,291.51,0.1
3684,ORD502097,PRD0028,2,47.66,0
3685,ORD502097,PRD0012,2,436.2,0.2
3686,ORD502098,PRD0020,3,61.78,0.15
3687,ORD502099,PRD0016,2,101.17,0.15
3688,ORD502100,PRD0020,2,61.78,0
3689,ORD502101,PRD0003,1,395.02,0.1
3690,ORD502102,PRD0040,1,389.96,0.2
3691,ORD502103,PRD0036,1,63.41,0.15
3692,ORD502103,PRD0009,2,345.4,0.15
3693,ORD502103,PRD0040,1,389.96,0
3694,ORD502104,PRD0041,1,83.78,0
3695,ORD502104,PRD0018,2,181.28,0
3696,ORD502105,PRD0026,2,51.81,0.1
3697,ORD502105,PRD0041,1,83.78,0
3698,ORD502106,PRD0034,1,9.75,0
3699,ORD502107,PRD0030,1,75.43,0
3700,ORD502107,PRD0031,1,51.37,0
3701,ORD502108,PRD0044,1,92.65,0
3702,ORD502108,PRD0039,2,301.61,0
3703,ORD502109,PRD0014,1,230.34,0.1
3704,ORD502109,PRD0042,1,190.66,0
3705,ORD502109,PRD0009,1,345.4,0.1
3706,ORD502110,PRD0036,1,63.41,0.15
3707,ORD502110,PRD0020,1,61.78,0.1
3708,ORD502111,PRD0026,1,51.81,0.1
3709,ORD502112,PRD0020,3,61.78,0.1
3710,ORD502113,PRD0040,3,389.96,0
3711,ORD502114,PRD0039,1,301.61,0.2
3712,ORD502114,PRD0033,1,19.22,0
3713,ORD502115,PRD0018,1,181.28,0
3714,ORD502115,PRD0015,2,175.89,0
3715,ORD502116,PRD0036,1,63.41,0.2
3716,ORD502117,PRD0008,2,468.76,0.1
3717,ORD502117,PRD0009,1,345.4,0
3718,ORD502117,PRD0040,1,389.96,0
3719,ORD502118,PRD0030,1,75.43,0.1
3720,ORD502118,PRD0014,2,230.34,0.15
3721,ORD502118,PRD0011,1,514.44,0.2
3722,ORD502119,PRD0018,1,181.28,0
3723,ORD502120,PRD0014,1,230.34,0
3724,ORD502121,PRD0031,1,51.37,0
3725,ORD502121,PRD0016,1,101.17,0
3726,ORD502122,PRD0044,2,92.65,0
3727,ORD502122,PRD0041,2,83.78,0
3728,ORD502123,PRD0003,1,395.02,0
3729,ORD502124,PRD0024,1,91.05,0.15
3730,ORD502124,PRD0033,1,19.22,0
3731,ORD502125,PRD0014,1,230.34,0.1
3732,ORD502125,PRD0035,1,6.99,0
3733,ORD502126,PRD0003,1,395.02,0
3734,ORD502127,PRD0015,1,175.89,0
3735,ORD502128,PRD0004,2,356.31,0
3736,ORD502129,PRD0035,1,6.99,0
3737,ORD502129,PRD0011,1,514.44,0.25
3738,ORD502130,PRD0011,1,514.44,0.1
3739,ORD502130,PRD0035,2,6.99,0
3740,ORD502131,PRD0013,1,291.51,0.1
3741,ORD502131,PRD0019,3,196.29,0
3742,ORD502132,PRD0031,1,51.37,0
3743,ORD502133,PRD0019,2,196.29,0
3744,ORD502134,PRD0019,1,196.29,0
3745,ORD502135,PRD0014,1,230.34,0
3746,ORD502136,PRD0036,3,63.41,0
3747,ORD502136,PRD0013,1,291.51,0
3748,ORD502136,PRD0014,1,230.34,0
3749,ORD502136,PRD0006,1,163.15,0
3750,ORD502137,PRD0011,1,514.44,0
3751,ORD502137,PRD0030,1,75.43,0.15
3752,ORD502137,PRD0028,2,47.66,0
3753,ORD502137,PRD0020,3,61.78,0
3754,ORD502138,PRD0040,1,389.96,0.15
3755,ORD502139,PRD0030,1,75.43,0.1
3756,ORD502140,PRD0020,1,61.78,0
3757,ORD502140,PRD0008,2,468.76,0
3758,ORD502140,PRD0031,1,51.37,0.15
3759,ORD502141,PRD0031,2,51.37,0.1
3760,ORD502142,PRD0019,3,196.29,0.1
3761,ORD502142,PRD0039,2,301.61,0
3762,ORD502142,PRD0028,1,47.66,0
3763,ORD502143,PRD0036,1,63.41,0
3764,ORD502144,PRD0007,1,40.48,0.1
3765,ORD502144,PRD0023,1,17.37,0.15
3766,ORD502144,PRD0025,2,57.65,0.2
3767,ORD502145,PRD0014,3,230.34,0
3768,ORD502145,PRD0036,1,63.41,0
3769,ORD502145,PRD0011,3,514.44,0
3770,ORD502146,PRD0039,1,301.61,0.1
3771,ORD502147,PRD0028,3,47.66,0.1
3772,ORD502148,PRD0037,3,323.55,0
3773,ORD502149,PRD0026,1,51.81,0
3774,ORD502150,PRD0033,1,19.22,0.1
3775,ORD502151,PRD0035,1,6.99,0.1
3776,ORD502152,PRD0044,1,92.65,0
3777,ORD502153,PRD0020,2,61.78,0
3778,ORD502153,PRD0040,2,389.96,0
3779,ORD502153,PRD0011,1,514.44,0
3780,ORD502153,PRD0019,1,196.29,0
3781,ORD502154,PRD0041,1,83.78,0
3782,ORD502154,PRD0029,1,120.17,0.15
3783,ORD502154,PRD0013,1,291.51,0
3784,ORD502155,PRD0035,1,6.99,0.15
3785,ORD502156,PRD0035,3,6.99,0
3786,ORD502157,PRD0009,2,345.4,0
3787,ORD502158,PRD0039,2,301.61,0
3788,ORD502159,PRD0018,1,181.28,0.2
3789,ORD502159,PRD0039,1,301.61,0
3790,ORD502160,PRD0007,2,40.48,0.15
3791,ORD502160,PRD0042,1,190.66,0.1
3792,ORD502160,PRD0040,1,389.96,0
3793,ORD502161,PRD0040,1,389.96,0.15
3794,ORD502162,PRD0024,1,91.05,0
3795,ORD502163,PRD0023,1,17.37,0.1
3796,ORD502163,PRD0036,1,63.41,0
3797,ORD502164,PRD0030,2,75.43,0.1
3798,ORD502165,PRD0004,1,356.31,0
3799,ORD502166,PRD0015,1,175.89,0
3800,ORD502167,PRD0009,2,345.4,0.1
3801,ORD502167,PRD0013,1,291.51,0
3802,ORD502168,PRD0020,2,61.78,0
3803,ORD502168,PRD0014,1,230.34,0
3804,ORD502169,PRD0013,1,291.51,0
3805,ORD502169,PRD0010,1,249.37,0
3806,ORD502170,PRD0031,1,51.37,0
3807,ORD502170,PRD0044,1,92.65,0
3808,ORD502170,PRD0028,1,47.66,0
3809,ORD502171,PRD0014,1,230.34,0.1
3810,ORD502172,PRD0014,1,230.34,0
3811,ORD502172,PRD0025,1,57.65,0.1
3812,ORD502173,PRD0029,3,120.17,0.2
3813,ORD502174,PRD0010,3,249.37,0.2
3814,ORD502174,PRD0017,2,147.48,0
3815,ORD502174,PRD0004,2,356.31,0.1
3816,ORD502175,PRD0035,1,6.99,0
3817,ORD502175,PRD0019,1,196.29,0
3818,ORD502176,PRD0030,1,75.43,0
3819,ORD502177,PRD0036,2,63.41,0.1
3820,ORD502177,PRD0028,1,47.66,0
3821,ORD502178,PRD0002,1,582.77,0
3822,ORD502178,PRD0003,1,395.02,0.15
3823,ORD502179,PRD0023,1,17.37,0
3824,ORD502179,PRD0003,1,395.02,0
3825,ORD502180,PRD0040,1,389.96,0.25
3826,ORD502180,PRD0019,1,196.29,0
3827,ORD502180,PRD0035,2,6.99,0.25
3828,ORD502180,PRD0017,2,147.48,0.1
3829,ORD502181,PRD0016,1,101.17,0.15
3830,ORD502182,PRD0013,2,291.51,0
3831,ORD502182,PRD0020,1,61.78,0
3832,ORD502183,PRD0031,2,51.37,0.15
3833,ORD502183,PRD0020,2,61.78,0
3834,ORD502184,PRD0035,2,6.99,0.2
3835,ORD502184,PRD0020,1,61.78,0
3836,ORD502184,PRD0031,1,51.37,0
3837,ORD502184,PRD0007,1,40.48,0
3838,ORD502185,PRD0014,1,230.34,0.1
3839,ORD502186,PRD0008,1,468.76,0
3840,ORD502186,PRD0010,2,249.37,0
3841,ORD502187,PRD0004,2,356.31,0
3842,ORD502187,PRD0007,1,40.48,0
3843,ORD502187,PRD0004,1,356.31,0.1
3844,ORD502188,PRD0040,2,389.96,0
3845,ORD502188,PRD0007,1,40.48,0.1
3846,ORD502189,PRD0031,1,51.37,0
3847,ORD502189,PRD0009,1,345.4,0
3848,ORD502189,PRD0040,1,389.96,0
3849,ORD502190,PRD0018,1,181.28,0.1
3850,ORD502191,PRD0019,1,196.29,0
3851,ORD502191,PRD0042,1,190.66,0
3852,ORD502192,PRD0011,2,514.44,0
3853,ORD502193,PRD0021,1,246.6,0
3854,ORD502193,PRD0040,1,389.96,0.15
3855,ORD502194,PRD0032,1,55.38,0.1
3856,ORD502195,PRD0040,1,389.96,0.2
3857,ORD502196,PRD0011,1,514.44,0.2
3858,ORD502196,PRD0006,1,163.15,0.1
3859,ORD502197,PRD0020,1,61.78,0
3860,ORD502198,PRD0028,2,47.66,0
3861,ORD502199,PRD0010,1,249.37,0
3862,ORD502200,PRD0031,1,51.37,0.1
3863,ORD502201,PRD0009,1,345.4,0
3864,ORD502202,PRD0017,2,147.48,0.1
3865,ORD502203,PRD0031,1,51.37,0
3866,ORD502203,PRD0011,1,514.44,0
3867,ORD502204,PRD0039,1,301.61,0
3868,ORD502205,PRD0016,1,101.17,0
3869,ORD502206,PRD0013,1,291.51,0.1
3870,ORD502207,PRD0039,1,301.61,0.15
3871,ORD502208,PRD0035,1,6.99,0
3872,ORD502208,PRD0040,1,389.96,0.1
3873,ORD502208,PRD0035,1,6.99,0.2
3874,ORD502208,PRD0009,1,345.4,0
3875,ORD502209,PRD0030,1,75.43,0.2
3876,ORD502210,PRD0019,1,196.29,0
3877,ORD502211,PRD0003,1,395.02,0
3878,ORD502212,PRD0039,3,301.61,0.15
3879,ORD502213,PRD0011,1,514.44,0
3880,ORD502214,PRD0035,1,6.99,0.15
3881,ORD502214,PRD0039,2,301.61,0
3882,ORD502215,PRD0044,2,92.65,0.1
3883,ORD502216,PRD0035,1,6.99,0
3884,ORD502217,PRD0015,2,175.89,0
3885,ORD502217,PRD0035,1,6.99,0.2
3886,ORD502217,PRD0031,2,51.37,0
3887,ORD502218,PRD0028,2,47.66,0.25
3888,ORD502218,PRD0003,1,395.02,0
3889,ORD502218,PRD0013,1,291.51,0.1
3890,ORD502218,PRD0039,1,301.61,0
3891,ORD502219,PRD0025,2,57.65,0
3892,ORD502220,PRD0011,2,514.44,0.15
3893,ORD502221,PRD0020,1,61.78,0
3894,ORD502221,PRD0010,1,249.37,0.15
3895,ORD502222,PRD0020,1,61.78,0.2
3896,ORD502223,PRD0021,1,246.6,0
3897,ORD502224,PRD0008,1,468.76,0
3898,ORD502225,PRD0037,3,323.55,0
3899,ORD502226,PRD0020,2,61.78,0
3900,ORD502226,PRD0039,3,301.61,0.2
3901,ORD502227,PRD0007,1,40.48,0
3902,ORD502227,PRD0013,1,291.51,0.2
3903,ORD502228,PRD0022,3,27.77,0.1
3904,ORD502229,PRD0013,1,291.51,0
3905,ORD502230,PRD0005,1,145.0,0.15
3906,ORD502230,PRD0040,1,389.96,0.1
3907,ORD502231,PRD0014,1,230.34,0.1
3908,ORD502231,PRD0041,1,83.78,0
3909,ORD502232,PRD0015,2,175.89,0
3910,ORD502233,PRD0003,2,395.02,0
3911,ORD502234,PRD0041,1,83.78,0
3912,ORD502234,PRD0031,1,51.37,0.1
3913,ORD502235,PRD0019,1,196.29,0
3914,ORD502235,PRD0011,1,514.44,0
3915,ORD502235,PRD0014,1,230.34,0
3916,ORD502236,PRD0035,2,6.99,0
3917,ORD502237,PRD0033,1,19.22,0.2
3918,ORD502237,PRD0014,1,230.34,0
3919,ORD502238,PRD0041,1,83.78,0
3920,ORD502239,PRD0030,2,75.43,0
3921,ORD502239,PRD0003,3,395.02,0.1
3922,ORD502239,PRD0040,2,389.96,0
3923,ORD502240,PRD0040,1,389.96,0
3924,ORD502241,PRD0011,1,514.44,0
3925,ORD502242,PRD0029,1,120.17,0.1
3926,ORD502242,PRD0042,1,190.66,0
3927,ORD502242,PRD0019,2,196.29,0.15
3928,ORD502243,PRD0004,1,356.31,0
3929,ORD502243,PRD0032,1,55.38,0
3930,ORD502244,PRD0035,2,6.99,0
3931,ORD502244,PRD0031,1,51.37,0.1
3932,ORD502245,PRD0013,1,291.51,0
3933,ORD502245,PRD0014,1,230.34,0
3934,ORD502246,PRD0025,2,57.65,0.2
3935,ORD502246,PRD0013,3,291.51,0.25
3936,ORD502246,PRD0026,1,51.81,0
3937,ORD502246,PRD0044,1,92.65,0
3938,ORD502247,PRD0019,1,196.29,0
3939,ORD502247,PRD0008,1,468.76,0.15
3940,ORD502247,PRD0019,1,196.29,0
3941,ORD502247,PRD0003,1,395.02,0.15
3942,ORD502248,PRD0020,1,61.78,0.2
3943,ORD502248,PRD0014,1,230.34,0
3944,ORD502249,PRD0039,2,301.61,0
3945,ORD502249,PRD0006,1,163.15,0.15
3946,ORD502250,PRD0013,1,291.51,0
3947,ORD502250,PRD0009,1,345.4,0
3948,ORD502251,PRD0028,1,47.66,0
3949,ORD502251,PRD0038,1,219.13,0.15
3950,ORD502252,PRD0011,2,514.44,0.2
3951,ORD502252,PRD0001,2,603.04,0.15
3952,ORD502253,PRD0041,1,83.78,0.15
3953,ORD502254,PRD0015,1,175.89,0
3954,ORD502254,PRD0020,1,61.78,0
3955,ORD502254,PRD0030,1,75.43,0
3956,ORD502255,PRD0019,1,196.29,0.1
3957,ORD502255,PRD0019,1,196.29,0
3958,ORD502255,PRD0023,1,17.37,0
3959,ORD502256,PRD0032,1,55.38,0
3960,ORD502257,PRD0013,1,291.51,0
3961,ORD502257,PRD0003,1,395.02,0
3962,ORD502257,PRD0006,2,163.15,0
3963,ORD502258,PRD0020,2,61.78,0.2
3964,ORD502259,PRD0031,1,51.37,0
3965,ORD502260,PRD0014,2,230.34,0.25
3966,ORD502260,PRD0007,1,40.48,0.1
3967,ORD502261,PRD0009,1,345.4,0
3968,ORD502261,PRD0019,1,196.29,0
3969,ORD502262,PRD0042,1,190.66,0
3970,ORD502263,PRD0003,1,395.02,0.15
3971,ORD502263,PRD0011,1,514.44,0.1
3972,ORD502263,PRD0035,1,6.99,0.2
3973,ORD502264,PRD0036,2,63.41,0.2
3974,ORD502264,PRD0044,2,92.65,0.1
3975,ORD502265,PRD0030,2,75.43,0.15
3976,ORD502266,PRD0032,3,55.38,0
3977,ORD502266,PRD0036,2,63.41,0.1
3978,ORD502266,PRD0006,1,163.15,0
3979,ORD502266,PRD0041,3,83.78,0
3980,ORD502267,PRD0012,2,436.2,0.15
3981,ORD502268,PRD0039,2,301.61,0
3982,ORD502269,PRD0037,1,323.55,0
3983,ORD502270,PRD0031,1,51.37,0.1
3984,ORD502271,PRD0012,1,436.2,0.1
3985,ORD502271,PRD0010,1,249.37,0.2
3986,ORD502272,PRD0032,1,55.38,0.1
3987,ORD502272,PRD0028,2,47.66,0
3988,ORD502272,PRD0019,1,196.29,0.1
3989,ORD502272,PRD0013,1,291.51,0
3990,ORD502273,PRD0042,2,190.66,0
3991,ORD502274,PRD0003,1,395.02,0.1
3992,ORD502275,PRD0010,1,249.37,0.15
3993,ORD502275,PRD0001,1,603.04,0.1
3994,ORD502275,PRD0013,3,291.51,0.1
3995,ORD502276,PRD0040,1,389.96,0.25
3996,ORD502276,PRD0028,1,47.66,0.15
3997,ORD502276,PRD0014,1,230.34,0
3998,ORD502276,PRD0010,1,249.37,0
3999,ORD502277,PRD0040,1,389.96,0.15
4000,ORD502278,PRD0021,1,246.6,0
4001,ORD502279,PRD0024,1,91.05,0.25
4002,ORD502280,PRD0031,1,51.37,0.1
4003,ORD502281,PRD0017,1,147.48,0
4004,ORD502281,PRD0020,1,61.78,0
4005,ORD502282,PRD0022,2,27.77,0.2
4006,ORD502283,PRD0011,1,514.44,0
4007,ORD502284,PRD0020,2,61.78,0
4008,ORD502285,PRD0030,1,75.43,0.15
4009,ORD502285,PRD0004,2,356.31,0.1
4010,ORD502286,PRD0041,1,83.78,0
4011,ORD502287,PRD0022,1,27.77,0
4012,ORD502287,PRD0009,1,345.4,0.1
4013,ORD502287,PRD0040,1,389.96,0
4014,ORD502288,PRD0036,1,63.41,0.15
4015,ORD502288,PRD0020,1,61.78,0
4016,ORD502289,PRD0011,1,514.44,0
4017,ORD502289,PRD0011,1,514.44,0.1
4018,ORD502289,PRD0018,2,181.28,0
4019,ORD502290,PRD0014,1,230.34,0
4020,ORD502291,PRD0041,1,83.78,0
4021,ORD502291,PRD0011,1,514.44,0.1
4022,ORD502291,PRD0020,1,61.78,0.2
4023,ORD502291,PRD0011,1,514.44,0.2
4024,ORD502292,PRD0001,1,603.04,0
4025,ORD502293,PRD0040,1,389.96,0
4026,ORD502293,PRD0031,1,51.37,0.2
4027,ORD502294,PRD0003,2,395.02,0.1
4028,ORD502295,PRD0023,1,17.37,0
4029,ORD502295,PRD0040,1,389.96,0.1
4030,ORD502296,PRD0020,2,61.78,0.1
4031,ORD502297,PRD0037,1,323.55,0
4032,ORD502297,PRD0018,1,181.28,0.1
4033,ORD502297,PRD0016,1,101.17,0
4034,ORD502298,PRD0013,1,291.51,0
4035,ORD502298,PRD0020,2,61.78,0
4036,ORD502299,PRD0037,1,323.55,0
4037,ORD502300,PRD0007,1,40.48,0
4038,ORD502300,PRD0019,1,196.29,0
4039,ORD502301,PRD0005,1,145.0,0.1
4040,ORD502301,PRD0035,2,6.99,0.1
4041,ORD502302,PRD0003,1,395.02,0.15
4042,ORD502303,PRD0011,2,514.44,0
4043,ORD502303,PRD0015,1,175.89,0
4044,ORD502303,PRD0009,1,345.4,0
4045,ORD502304,PRD0014,3,230.34,0
4046,ORD502305,PRD0016,2,101.17,0.15
4047,ORD502305,PRD0022,1,27.77,0
4048,ORD502305,PRD0007,1,40.48,0
4049,ORD502305,PRD0022,1,27.77,0
4050,ORD502306,PRD0035,1,6.99,0.2
4051,ORD502307,PRD0028,2,47.66,0
4052,ORD502308,PRD0008,1,468.76,0.15
4053,ORD502308,PRD0007,2,40.48,0.15
4054,ORD502308,PRD0035,1,6.99,0.1
4055,ORD502309,PRD0042,1,190.66,0.15
4056,ORD502310,PRD0011,2,514.44,0.1
4057,ORD502310,PRD0041,1,83.78,0.25
4058,ORD502311,PRD0011,1,514.44,0
4059,ORD502311,PRD0013,1,291.51,0.25
4060,ORD502312,PRD0033,1,19.22,0
4061,ORD502313,PRD0011,1,514.44,0.1
4062,ORD502314,PRD0005,1,145.0,0.15
4063,ORD502314,PRD0011,2,514.44,0.15
4064,ORD502315,PRD0035,2,6.99,0.1
4065,ORD502315,PRD0036,1,63.41,0
4066,ORD502316,PRD0040,1,389.96,0
4067,ORD502317,PRD0011,2,514.44,0
4068,ORD502317,PRD0025,1,57.65,0
4069,ORD502317,PRD0033,1,19.22,0.15
4070,ORD502318,PRD0020,1,61.78,0
4071,ORD502318,PRD0043,1,373.96,0
4072,ORD502318,PRD0008,1,468.76,0.2
4073,ORD502319,PRD0036,2,63.41,0.15
4074,ORD502319,PRD0011,1,514.44,0
4075,ORD502320,PRD0018,1,181.28,0.1
4076,ORD502321,PRD0041,1,83.78,0.2
4077,ORD502321,PRD0003,1,395.02,0
4078,ORD502322,PRD0010,1,249.37,0
4079,ORD502322,PRD0040,1,389.96,0.15
4080,ORD502323,PRD0032,1,55.38,0
4081,ORD502323,PRD0015,1,175.89,0
4082,ORD502323,PRD0036,1,63.41,0
4083,ORD502323,PRD0007,2,40.48,0.15
4084,ORD502324,PRD0037,3,323.55,0.1
4085,ORD502325,PRD0035,1,6.99,0.25
4086,ORD502325,PRD0041,1,83.78,0.25
4087,ORD502326,PRD0040,1,389.96,0
4088,ORD502326,PRD0014,1,230.34,0
4089,ORD502327,PRD0028,1,47.66,0.1
4090,ORD502327,PRD0039,2,301.61,0
4091,ORD502328,PRD0013,1,291.51,0
4092,ORD502328,PRD0014,1,230.34,0
4093,ORD502329,PRD0040,1,389.96,0
4094,ORD502330,PRD0011,1,514.44,0
4095,ORD502331,PRD0011,2,514.44,0.15
4096,ORD502332,PRD0012,2,436.2,0
4097,ORD502333,PRD0003,1,395.02,0.15
4098,ORD502333,PRD0020,3,61.78,0
4099,ORD502334,PRD0032,1,55.38,0
4100,ORD502335,PRD0016,1,101.17,0.15
4101,ORD502335,PRD0013,3,291.51,0
4102,ORD502335,PRD0016,1,101.17,0
4103,ORD502335,PRD0007,2,40.48,0.1
4104,ORD502336,PRD0007,2,40.48,0.15
4105,ORD502337,PRD0013,2,291.51,0.15
4106,ORD502338,PRD0035,1,6.99,0.1
4107,ORD502338,PRD0024,2,91.05,0.1
4108,ORD502339,PRD0020,3,61.78,0.1
4109,ORD502339,PRD0035,1,6.99,0
4110,ORD502339,PRD0040,1,389.96,0
4111,ORD502339,PRD0040,1,389.96,0.15
4112,ORD502340,PRD0039,1,301.61,0
4113,ORD502341,PRD0044,2,92.65,0.1
4114,ORD502341,PRD0005,1,145.0,0
4115,ORD502341,PRD0032,1,55.38,0.15
4116,ORD502342,PRD0038,3,219.13,0
4117,ORD502343,PRD0015,1,175.89,0.1
4118,ORD502343,PRD0031,2,51.37,0.25
4119,ORD502344,PRD0035,3,6.99,0
4120,ORD502345,PRD0012,1,436.2,0
4121,ORD502345,PRD0020,2,61.78,0.1
4122,ORD502345,PRD0041,2,83.78,0
4123,ORD502346,PRD0004,1,356.31,0
4124,ORD502346,PRD0009,1,345.4,0
4125,ORD502347,PRD0014,1,230.34,0
4126,ORD502348,PRD0003,1,395.02,0.1
4127,ORD502349,PRD0018,1,181.28,0
4128,ORD502349,PRD0020,2,61.78,0
4129,ORD502350,PRD0017,1,147.48,0
4130,ORD502350,PRD0035,1,6.99,0
4131,ORD502350,PRD0014,3,230.34,0.15
4132,ORD502351,PRD0013,1,291.51,0
4133,ORD502351,PRD0011,1,514.44,0.1
4134,ORD502352,PRD0013,1,291.51,0
4135,ORD502353,PRD0040,3,389.96,0.2
4136,ORD502354,PRD0015,1,175.89,0.15
4137,ORD502354,PRD0020,3,61.78,0
4138,ORD502354,PRD0023,1,17.37,0.1
4139,ORD502355,PRD0014,2,230.34,0
4140,ORD502356,PRD0039,2,301.61,0.1
4141,ORD502357,PRD0039,1,301.61,0
